"customer_id","recency_days","frequency","monetary","first_purchase_date","last_purchase_date","avg_order_value","region","is_repeat_customer"
"29507BA","53","2","1665.90","2015-06-26","2016-06-09","832.95","中国澳门","1"
"29508BA","45","2","88.00","2015-06-01","2016-06-17","44.00","中国澳门","1"
"29509BA","45","2","88.00","2015-06-03","2016-06-17","44.00","中国澳门","1"
"29510BA","36","2","1746.90","2015-06-03","2016-06-26","873.45","中国澳门","1"
"29511BA","45","2","1387.00","2015-06-03","2016-06-17","693.50","中国澳门","1"
"29512BA","201","1","1418.90","2016-01-13","2016-01-13","1418.90","中国澳门","0"
"29513BA","59","2","1555.00","2015-06-14","2016-06-03","777.50","中国澳门","1"
"29514BA","49","2","347.00","2015-06-05","2016-06-13","173.50","中国澳门","1"
"29515BA","92","2","1645.90","2015-06-28","2016-05-01","822.95","中国澳门","1"
"29516BA","133","1","649.00","2016-03-21","2016-03-21","649.00","中国澳门","0"
"29517BA","275","1","5547.00","2015-10-31","2015-10-31","5547.00","中国澳门","0"
"29518BA","230","1","3848.00","2015-12-15","2015-12-15","3848.00","中国澳门","0"
"29519BA","226","2","4726.00","2015-06-05","2015-12-19","2363.00","中国澳门","1"
"29520BA","233","2","1387.00","2015-06-06","2015-12-12","693.50","中国澳门","1"
"29521BA","211","2","1665.90","2015-06-28","2016-01-03","832.95","中国澳门","1"
"29522BA","202","1","1466.90","2016-01-12","2016-01-12","1466.90","中国澳门","0"
"29523BA","364","1","75.00","2015-08-03","2015-08-03","75.00","韩国","0"
"29524BA","179","1","240.00","2016-02-04","2016-02-04","240.00","中部","0"
"29525BA","418","1","54.99","2015-06-10","2015-06-10","54.99","西北区","0"
"29526BA","154","1","1439.00","2016-02-29","2016-02-29","1439.00","西南区","0"
"29527BA","198","1","1548.00","2016-01-16","2016-01-16","1548.00","西南区","0"
"29528BA","22","1","4638.00","2016-07-10","2016-07-10","4638.00","西南区","0"
"29529BA","411","1","54.99","2015-06-17","2015-06-17","54.99","西南区","0"
"29530BA","315","1","1658.90","2015-09-21","2015-09-21","1658.90","西北区","0"
"29531BA","94","1","3548.00","2016-04-29","2016-04-29","3548.00","西南区","0"
"29532BA","188","1","1368.00","2016-01-26","2016-01-26","1368.00","中国澳门","0"
"29533BA","211","1","69.00","2016-01-03","2016-01-03","69.00","中国澳门","0"
"29534BA","208","1","3508.00","2016-01-06","2016-01-06","3508.00","中国澳门","0"
"29535BA","191","1","69.00","2016-01-23","2016-01-23","69.00","中国澳门","0"
"29536BA","212","1","69.00","2016-01-02","2016-01-02","69.00","中国澳门","0"
"29537BA","27","1","375.00","2016-07-05","2016-07-05","375.00","中国澳门","0"
"29538BA","183","1","69.00","2016-01-31","2016-01-31","69.00","中国澳门","0"
"29539BA","268","1","375.00","2015-11-07","2015-11-07","375.00","中国澳门","0"
"29540BA","60","1","94.00","2016-06-02","2016-06-02","94.00","中国澳门","0"
"29541BA","256","1","114.90","2015-11-19","2015-11-19","114.90","中国澳门","0"
"29542BA","115","2","2303.98","2015-06-29","2016-04-08","1151.99","西南区","1"
"29543BA","180","1","75.00","2016-02-03","2016-02-03","75.00","韩国","0"
"29544BA","406","1","54.99","2015-06-22","2015-06-22","54.99","西北区","0"
"29545BA","402","1","54.99","2015-06-26","2015-06-26","54.99","西北区","0"
"29546BA","327","1","3628.00","2015-09-09","2015-09-09","3628.00","西北区","0"
"29547BA","313","1","3439.00","2015-09-23","2015-09-23","3439.00","西南区","0"
"29548BA","101","2","364.78","2015-06-18","2016-04-22","182.39","西南区","1"
"29549BA","141","1","2818.00","2016-03-13","2016-03-13","2818.00","西南区","0"
"29550BA","160","1","2658.90","2016-02-23","2016-02-23","2658.90","西南区","0"
"29551BA","311","1","3977.00","2015-09-25","2015-09-25","3977.00","西南区","0"
"29552BA","413","1","54.99","2015-06-15","2015-06-15","54.99","西北区","0"
"29553BA","31","1","3439.00","2016-07-01","2016-07-01","3439.00","西北区","0"
"29554BA","288","1","1439.00","2015-10-18","2015-10-18","1439.00","西南区","0"
"29555BA","418","1","54.99","2015-06-10","2015-06-10","54.99","西南区","0"
"29556BA","420","1","54.99","2015-06-08","2015-06-08","54.99","西南区","0"
"29557BA","430","1","19.00","2015-05-29","2015-05-29","19.00","韩国","0"
"29558BA","119","2","1462.98","2015-06-08","2016-04-04","731.49","西南区","1"
"29559BA","9","1","3119.00","2016-07-23","2016-07-23","3119.00","西北区","0"
"29560BA","66","2","324.88","2015-06-29","2016-05-27","162.44","西南区","1"
"29561BA","88","2","1682.88","2015-06-21","2016-05-05","841.44","西南区","1"
"29562BA","92","2","324.88","2015-06-10","2016-05-01","162.44","西南区","1"
"29563BA","62","2","2862.97","2015-06-09","2016-05-31","1431.49","西北区","1"
"29564BA","77","2","324.88","2015-06-12","2016-05-16","162.44","西南区","1"
"29565BA","406","1","54.99","2015-06-22","2015-06-22","54.99","西南区","0"
"29566BA","430","1","19.00","2015-05-29","2015-05-29","19.00","韩国","0"
"29567BA","404","1","54.99","2015-06-24","2015-06-24","54.99","西南区","0"
"29568BA","422","1","54.99","2015-06-06","2015-06-06","54.99","西南区","0"
"29569BA","37","1","4638.00","2016-06-25","2016-06-25","4638.00","西北区","0"
"29570BA","427","1","54.99","2015-06-01","2015-06-01","54.99","西北区","0"
"29571BA","428","1","19.00","2015-05-31","2015-05-31","19.00","韩国","0"
"29572BA","419","1","54.99","2015-06-09","2015-06-09","54.99","西北区","0"
"29573BA","418","1","54.99","2015-06-10","2015-06-10","54.99","西南区","0"
"29574BA","426","1","54.99","2015-06-02","2015-06-02","54.99","西南区","0"
"29575BA","409","1","54.99","2015-06-19","2015-06-19","54.99","西南区","0"
"29576BA","415","1","54.99","2015-06-13","2015-06-13","54.99","西南区","0"
"29577BA","399","1","54.99","2015-06-29","2015-06-29","54.99","西北区","0"
"29578BA","453","1","19.00","2015-05-06","2015-05-06","19.00","韩国","0"
"29579BA","419","1","54.99","2015-06-09","2015-06-09","54.99","西北区","0"
"29580BA","401","1","54.99","2015-06-27","2015-06-27","54.99","西北区","0"
"29581BA","433","1","19.00","2015-05-26","2015-05-26","19.00","韩国","0"
"29582BA","337","1","1698.80","2015-08-30","2015-08-30","1698.80","西南区","0"
"29583BA","5","1","114.90","2016-07-27","2016-07-27","114.90","韩国","0"
"29584BA","215","1","1698.80","2015-12-30","2015-12-30","1698.80","西北区","0"
"29585BA","248","1","1658.90","2015-11-27","2015-11-27","1658.90","西南区","0"
"29586BA","336","1","1548.00","2015-08-31","2015-08-31","1548.00","西南区","0"
"29587BA","224","1","4638.00","2015-12-21","2015-12-21","4638.00","西南区","0"
"29588BA","80","1","240.00","2016-05-13","2016-05-13","240.00","西北区","0"
"29589BA","84","2","324.88","2015-06-28","2016-05-09","162.44","西北区","1"
"29590BA","62","2","123.98","2015-06-13","2016-05-31","61.99","西南区","1"
"29591BA","82","2","423.98","2015-06-07","2016-05-11","211.99","西北区","1"
"29592BA","71","2","2303.98","2015-06-30","2016-05-22","1151.99","西南区","1"
"29593BA","70","2","324.88","2015-06-12","2016-05-23","162.44","西南区","1"
"29594BA","79","2","324.88","2015-06-08","2016-05-14","162.44","西南区","1"
"29595BA","83","2","1481.98","2015-06-20","2016-05-10","740.99","西南区","1"
"29596BA","425","1","54.99","2015-06-03","2015-06-03","54.99","西南区","0"
"29597BA","414","1","54.99","2015-06-14","2015-06-14","54.99","西北区","0"
"29598BA","1119","1","129.00","2013-07-09","2013-07-09","129.00","西北区","0"
"29599BA","1111","1","129.00","2013-07-17","2013-07-17","129.00","西南区","0"
"29600BA","103","1","2838.90","2016-04-20","2016-04-20","2838.90","西南区","0"
"29601BA","115","1","639.90","2016-04-08","2016-04-08","639.90","中国澳门","0"
"29602BA","172","1","69.00","2016-02-11","2016-02-11","69.00","中国澳门","0"
"29603BA","174","1","1536.00","2016-02-09","2016-02-09","1536.00","中国澳门","0"
"29604BA","174","1","1427.00","2016-02-09","2016-02-09","1427.00","中国澳门","0"
"29605BA","161","1","328.80","2016-02-22","2016-02-22","328.80","中国澳门","0"
"29606BA","168","1","1446.00","2016-02-15","2016-02-15","1446.00","中国澳门","0"
"29607BA","74","1","49.00","2016-05-19","2016-05-19","49.00","中国澳门","0"
"29608BA","66","1","769.00","2016-05-27","2016-05-27","769.00","中国澳门","0"
"29609BA","67","1","3728.00","2016-05-26","2016-05-26","3728.00","中国澳门","0"
"29610BA","59","1","368.00","2016-06-03","2016-06-03","368.00","中国澳门","0"
"29611BA","37","1","1606.00","2016-06-25","2016-06-25","1606.00","中国澳门","0"
"29612BA","39","1","420.00","2016-06-23","2016-06-23","420.00","中国澳门","0"
"29613BA","172","1","420.00","2016-02-11","2016-02-11","420.00","中国澳门","0"
"29614BA","136","1","439.00","2016-03-18","2016-03-18","439.00","中国澳门","0"
"29615BA","323","1","639.90","2015-09-13","2015-09-13","639.90","中国澳门","0"
"29616BA","42","1","679.80","2016-06-20","2016-06-20","679.80","中国澳门","0"
"29617BA","284","1","679.80","2015-10-22","2015-10-22","679.80","中国澳门","0"
"29618BA","123","1","4735.00","2016-03-31","2016-03-31","4735.00","中国澳门","0"
"29619BA","150","1","4626.00","2016-03-04","2016-03-04","4626.00","中国澳门","0"
"29620BA","140","1","1468.99","2016-03-14","2016-03-14","1468.99","中国澳门","0"
"29621BA","104","1","3439.00","2016-04-19","2016-04-19","3439.00","西南区","0"
"29622BA","1123","1","129.00","2013-07-05","2013-07-05","129.00","西南区","0"
"29623BA","408","1","19.00","2015-06-20","2015-06-20","19.00","韩国","0"
"29624BA","207","1","2878.80","2016-01-07","2016-01-07","2878.80","西南区","0"
"29625BA","1118","1","129.00","2013-07-10","2013-07-10","129.00","西北区","0"
"29626BA","1099","1","129.00","2013-07-29","2013-07-29","129.00","西北区","0"
"29627BA","71","2","398.89","2013-07-04","2016-05-22","199.45","西北区","1"
"29628BA","314","1","4898.00","2015-09-22","2015-09-22","4898.00","韩国","0"
"29629BA","86","1","2619.00","2016-05-07","2016-05-07","2619.00","西北区","0"
"29630BA","211","1","5818.00","2016-01-03","2016-01-03","5818.00","西南区","0"
"29631BA","256","1","3918.00","2015-11-19","2015-11-19","3918.00","西南区","0"
"29632BA","1099","1","129.00","2013-07-29","2013-07-29","129.00","西南区","0"
"29633BA","1122","1","129.00","2013-07-06","2013-07-06","129.00","西南区","0"
"29634BA","421","1","19.00","2015-06-07","2015-06-07","19.00","韩国","0"
"29635BA","1109","1","129.00","2013-07-19","2013-07-19","129.00","西北区","0"
"29636BA","82","2","5996.99","2013-07-23","2016-05-11","2998.50","西南区","1"
"29637BA","81","2","5996.99","2013-07-03","2016-05-12","2998.50","西南区","1"
"29638BA","63","2","1536.99","2013-07-15","2016-05-30","768.50","西北区","1"
"29639BA","179","1","2838.90","2016-02-04","2016-02-04","2838.90","西北区","0"
"29640BA","202","1","2619.00","2016-01-12","2016-01-12","2619.00","西南区","0"
"29641BA","129","1","2818.00","2016-03-25","2016-03-25","2818.00","西南区","0"
"29642BA","70","2","218.89","2013-07-03","2016-05-23","109.45","西南区","1"
"29643BA","149","1","2199.00","2016-03-05","2016-03-05","2199.00","西北区","0"
"29644BA","84","2","1645.99","2013-07-14","2016-05-09","823.00","西南区","1"
"29645BA","362","1","2199.00","2015-08-05","2015-08-05","2199.00","西南区","0"
"29646BA","81","2","197.99","2013-07-14","2016-05-12","99.00","西北区","1"
"29647BA","68","1","2619.00","2016-05-25","2016-05-25","2619.00","西南区","0"
"29648BA","171","1","5818.00","2016-02-12","2016-02-12","5818.00","西南区","0"
"29649BA","177","1","1699.00","2016-02-06","2016-02-06","1699.00","韩国","0"
"29650BA","30","1","5818.00","2016-07-02","2016-07-02","5818.00","西北区","0"
"29651BA","255","1","2638.00","2015-11-20","2015-11-20","2638.00","西南区","0"
"29652BA","318","1","2619.00","2015-09-18","2015-09-18","2619.00","西南区","0"
"29653BA","122","1","1918.90","2016-04-01","2016-04-01","1918.90","韩国","0"
"29654BA","201","1","6956.00","2016-01-13","2016-01-13","6956.00","韩国","0"
"29655BA","75","1","4707.00","2016-05-18","2016-05-18","4707.00","韩国","0"
"29656BA","45","1","2878.80","2016-06-17","2016-06-17","2878.80","西北区","0"
"29657BA","64","2","1756.89","2013-07-14","2016-05-29","878.45","西北区","1"
"29658BA","209","1","2838.90","2016-01-05","2016-01-05","2838.90","西北区","0"
"29659BA","241","1","5818.00","2015-12-04","2015-12-04","5818.00","西北区","0"
"29660BA","185","1","240.00","2016-01-29","2016-01-29","240.00","西北区","0"
"29661BA","2","1","1658.90","2016-07-30","2016-07-30","1658.90","西南区","0"
"29662BA","92","2","178.99","2013-07-31","2016-05-01","89.50","西南区","1"
"29663BA","130","1","259.00","2016-03-24","2016-03-24","259.00","西南区","0"
"29664BA","109","1","2199.00","2016-04-14","2016-04-14","2199.00","韩国","0"
"29665BA","133","1","3439.00","2016-03-21","2016-03-21","3439.00","西北区","0"
"29666BA","71","2","2996.99","2013-07-02","2016-05-22","1498.50","西南区","1"
"29667BA","70","2","398.89","2013-07-16","2016-05-23","199.45","西南区","1"
"29668BA","18","1","240.00","2016-07-14","2016-07-14","240.00","西南区","0"
"29669BA","201","1","3439.00","2016-01-13","2016-01-13","3439.00","西北区","0"
"29670BA","1109","1","129.00","2013-07-19","2013-07-19","129.00","西北区","0"
"29671BA","130","1","3439.00","2016-03-24","2016-03-24","3439.00","西北区","0"
"29672BA","71","2","438.79","2013-07-28","2016-05-22","219.40","西南区","1"
"29673BA","177","1","1939.00","2016-02-06","2016-02-06","1939.00","西北区","0"
"29674BA","256","1","614.90","2015-11-19","2015-11-19","614.90","韩国","0"
"29675BA","307","1","240.00","2015-09-29","2015-09-29","240.00","西南区","0"
"29676BA","110","1","240.00","2016-04-13","2016-04-13","240.00","西南区","0"
"29677BA","177","1","75.00","2016-02-06","2016-02-06","75.00","韩国","0"
"29678BA","62","1","1698.80","2016-05-31","2016-05-31","1698.80","中部","0"
"29679BA","301","1","4638.00","2015-10-05","2015-10-05","4638.00","西北区","0"
"29680BA","366","1","540.00","2015-08-01","2015-08-01","540.00","西北区","0"
"29681BA","36","1","240.00","2016-06-26","2016-06-26","240.00","西南区","0"
"29682BA","339","1","3439.00","2015-08-28","2015-08-28","3439.00","西南区","0"
"29683BA","88","2","398.89","2013-07-27","2016-05-05","199.45","西南区","1"
"29684BA","74","2","898.89","2013-07-28","2016-05-19","449.45","西南区","1"
"29685BA","289","1","1658.90","2015-10-17","2015-10-17","1658.90","西南区","0"
"29686BA","246","1","240.00","2015-11-29","2015-11-29","240.00","西南区","0"
"29687BA","1119","1","129.00","2013-07-09","2013-07-09","129.00","西南区","0"
"29688BA","62","2","398.89","2013-07-22","2016-05-31","199.45","西南区","1"
"29689BA","79","2","6105.99","2013-07-06","2016-05-14","3053.00","西北区","1"
"29690BA","84","2","398.89","2013-07-28","2016-05-09","199.45","西南区","1"
"29691BA","87","2","1536.99","2013-07-15","2016-05-06","768.50","西南区","1"
"29692BA","77","2","398.89","2013-07-12","2016-05-16","199.45","西北区","1"
"29693BA","888","1","129.00","2014-02-25","2014-02-25","129.00","韩国","0"
"29694BA","1097","1","129.00","2013-07-31","2013-07-31","129.00","西北区","0"
"29695BA","162","1","3439.00","2016-02-21","2016-02-21","3439.00","西南区","0"
"29696BA","229","1","4638.00","2015-12-16","2015-12-16","4638.00","西北区","0"
"29697BA","16","1","1478.90","2016-07-16","2016-07-16","1478.90","西南区","0"
"29698BA","191","1","559.00","2016-01-23","2016-01-23","559.00","西北区","0"
"29699BA","1077","1","129.00","2013-08-20","2013-08-20","129.00","西北区","0"
"29700BA","184","1","3548.00","2016-01-30","2016-01-30","3548.00","西北区","0"
"29701BA","297","1","4747.00","2015-10-09","2015-10-09","4747.00","西南区","0"
"29702BA","1079","1","129.00","2013-08-18","2013-08-18","129.00","西南区","0"
"29703BA","65","1","3439.00","2016-05-28","2016-05-28","3439.00","西南区","0"
"29704BA","150","1","1418.90","2016-03-04","2016-03-04","1418.90","西北区","0"
"29705BA","148","1","1658.90","2016-03-06","2016-03-06","1658.90","西北区","0"
"29706BA","47","1","2567.90","2016-06-15","2016-06-15","2567.90","中国澳门","0"
"29707BA","1","1","2567.90","2016-07-31","2016-07-31","2567.90","中国澳门","0"
"29708BA","38","1","368.00","2016-06-24","2016-06-24","368.00","中国澳门","0"
"29709BA","366","1","3808.00","2015-08-01","2015-08-01","3808.00","中国澳门","0"
"29710BA","138","1","69.00","2016-03-16","2016-03-16","69.00","中国澳门","0"
"29711BA","133","1","288.90","2016-03-21","2016-03-21","288.90","中国澳门","0"
"29712BA","146","1","1468.99","2016-03-08","2016-03-08","1468.99","中国澳门","0"
"29713BA","150","1","1468.99","2016-03-04","2016-03-04","1468.99","中国澳门","0"
"29714BA","141","1","69.00","2016-03-13","2016-03-13","69.00","中国澳门","0"
"29715BA","42","1","2187.90","2016-06-20","2016-06-20","2187.90","中国澳门","0"
"29716BA","60","1","49.00","2016-06-02","2016-06-02","49.00","中国澳门","0"
"29717BA","53","1","368.00","2016-06-09","2016-06-09","368.00","中国澳门","0"
"29718BA","53","1","49.00","2016-06-09","2016-06-09","49.00","中国澳门","0"
"29719BA","52","1","308.80","2016-06-10","2016-06-10","308.80","中国澳门","0"
"29720BA","41","1","268.90","2016-06-21","2016-06-21","268.90","中国澳门","0"
"29721BA","263","1","639.90","2015-11-12","2015-11-12","639.90","中国澳门","0"
"29722BA","40","1","268.90","2016-06-22","2016-06-22","268.90","中国澳门","0"
"29723BA","54","1","268.90","2016-06-08","2016-06-08","268.90","中国澳门","0"
"29724BA","221","1","420.00","2015-12-24","2015-12-24","420.00","中国澳门","0"
"29725BA","326","1","5547.00","2015-09-10","2015-09-10","5547.00","中国澳门","0"
"29726BA","58","1","639.90","2016-06-04","2016-06-04","639.90","中国澳门","0"
"29727BA","143","1","1427.00","2016-03-11","2016-03-11","1427.00","中国澳门","0"
"29728BA","136","1","309.00","2016-03-18","2016-03-18","309.00","中国澳门","0"
"29729BA","151","1","679.80","2016-03-03","2016-03-03","679.80","中国澳门","0"
"29730BA","149","1","588.90","2016-03-05","2016-03-05","588.90","中国澳门","0"
"29731BA","111","1","3508.00","2016-04-12","2016-04-12","3508.00","中国澳门","0"
"29732BA","121","1","2826.99","2016-04-02","2016-04-02","2826.99","中国澳门","0"
"29733BA","34","1","349.00","2016-06-28","2016-06-28","349.00","中国澳门","0"
"29734BA","52","1","1446.90","2016-06-10","2016-06-10","1446.90","中国澳门","0"
"29735BA","48","1","268.90","2016-06-14","2016-06-14","268.90","中国澳门","0"
"29736BA","53","1","3968.00","2016-06-09","2016-06-09","3968.00","中国澳门","0"
"29737BA","214","1","3619.00","2015-12-31","2015-12-31","3619.00","中国澳门","0"
"29738BA","56","1","529.00","2016-06-06","2016-06-06","529.00","中国澳门","0"
"29739BA","232","1","720.00","2015-12-13","2015-12-13","720.00","中国澳门","0"
"29740BA","116","1","328.80","2016-04-07","2016-04-07","328.80","中国澳门","0"
"29741BA","333","1","639.90","2015-09-03","2015-09-03","639.90","中国澳门","0"
"29742BA","98","1","3808.00","2016-04-25","2016-04-25","3808.00","中国澳门","0"
"29743BA","113","1","4735.00","2016-04-10","2016-04-10","4735.00","中国澳门","0"
"29744BA","40","1","268.90","2016-06-22","2016-06-22","268.90","中国澳门","0"
"29745BA","125","1","75.00","2016-03-29","2016-03-29","75.00","韩国","0"
"29746BA","97","1","575.00","2016-04-26","2016-04-26","575.00","韩国","0"
"29747BA","1090","1","129.00","2013-08-07","2013-08-07","129.00","西南区","0"
"29748BA","313","1","4398.00","2015-09-23","2015-09-23","4398.00","西南区","0"
"29749BA","67","1","2598.99","2016-05-26","2016-05-26","2598.99","中国澳门","0"
"29750BA","352","1","1238.90","2015-08-15","2015-08-15","1238.90","西北区","0"
"29751BA","268","1","1199.00","2015-11-07","2015-11-07","1199.00","西北区","0"
"29752BA","48","1","75.00","2016-06-14","2016-06-14","75.00","韩国","0"
"29753BA","81","1","259.00","2016-05-12","2016-05-12","259.00","西北区","0"
"29754BA","48","1","4147.00","2016-06-14","2016-06-14","4147.00","中国澳门","0"
"29755BA","238","1","575.00","2015-12-07","2015-12-07","575.00","韩国","0"
"29756BA","5","1","1698.80","2016-07-27","2016-07-27","1698.80","西北区","0"
"29757BA","59","1","1658.90","2016-06-03","2016-06-03","1658.90","西北区","0"
"29758BA","252","1","3439.00","2015-11-23","2015-11-23","3439.00","西南区","0"
"29759BA","131","1","94.00","2016-03-23","2016-03-23","94.00","韩国","0"
"29760BA","259","1","75.00","2015-11-16","2015-11-16","75.00","韩国","0"
"29761BA","318","1","1439.00","2015-09-18","2015-09-18","1439.00","西北区","0"
"29762BA","8","1","3439.00","2016-07-24","2016-07-24","3439.00","西北区","0"
"29763BA","87","1","240.00","2016-05-06","2016-05-06","240.00","西北区","0"
"29764BA","51","1","268.90","2016-06-11","2016-06-11","268.90","中国澳门","0"
"29765BA","373","1","1847.90","2015-07-25","2015-07-25","1847.90","中国澳门","0"
"29766BA","388","1","2826.99","2015-07-10","2015-07-10","2826.99","中国澳门","0"
"29767BA","336","1","2907.99","2015-08-31","2015-08-31","2907.99","中国澳门","0"
"29768BA","59","1","1698.80","2016-06-03","2016-06-03","1698.80","西北区","0"
"29769BA","119","1","3439.00","2016-04-04","2016-04-04","3439.00","西北区","0"
"29770BA","168","1","240.00","2016-02-15","2016-02-15","240.00","西南区","0"
"29771BA","135","1","3439.00","2016-03-19","2016-03-19","3439.00","西南区","0"
"29772BA","245","1","540.00","2015-11-30","2015-11-30","540.00","西南区","0"
"29773BA","894","1","129.00","2014-02-19","2014-02-19","129.00","韩国","0"
"29774BA","314","1","1439.00","2015-09-22","2015-09-22","1439.00","西北区","0"
"29775BA","160","1","3439.00","2016-02-23","2016-02-23","3439.00","西南区","0"
"29776BA","268","1","1658.90","2015-11-07","2015-11-07","1658.90","西南区","0"
"29777BA","196","1","75.00","2016-01-18","2016-01-18","75.00","韩国","0"
"29778BA","310","1","394.00","2015-09-26","2015-09-26","394.00","韩国","0"
"29779BA","310","1","75.00","2015-09-26","2015-09-26","75.00","韩国","0"
"29780BA","1077","1","129.00","2013-08-20","2013-08-20","129.00","西北区","0"
"29781BA","244","1","1626.90","2015-12-01","2015-12-01","1626.90","新加坡","0"
"29782BA","232","1","268.90","2015-12-13","2015-12-13","268.90","中国香港","0"
"29783BA","84","1","288.90","2016-05-09","2016-05-09","288.90","中国台湾","0"
"29784BA","116","1","2707.98","2016-04-07","2016-04-07","2707.98","新加坡","0"
"29785BA","107","1","2688.98","2016-04-16","2016-04-16","2688.98","新加坡","0"
"29786BA","374","1","69.98","2015-07-24","2015-07-24","69.98","中国香港","0"
"29787BA","391","1","789.88","2015-07-07","2015-07-07","789.88","中国香港","0"
"29788BA","397","1","2688.98","2015-07-01","2015-07-01","2688.98","中国香港","0"
"29789BA","104","1","69.98","2016-04-19","2016-04-19","69.98","新加坡","0"
"29790BA","98","1","2688.98","2016-04-25","2016-04-25","2688.98","新加坡","0"
"29791BA","341","1","1368.98","2015-08-26","2015-08-26","1368.98","中国香港","0"
"29792BA","116","1","289.88","2016-04-07","2016-04-07","289.88","新加坡","0"
"29793BA","328","1","2018.99","2015-09-08","2015-09-08","2018.99","新加坡","0"
"29794BA","70","1","289.88","2016-05-23","2016-05-23","289.88","新加坡","0"
"29795BA","343","1","2268.98","2015-08-24","2015-08-24","2268.98","中国香港","0"
"29796BA","219","1","49.00","2015-12-26","2015-12-26","49.00","中国香港","0"
"29797BA","77","1","109.88","2016-05-16","2016-05-16","109.88","新加坡","0"
"29798BA","343","1","5887.98","2015-08-24","2015-08-24","5887.98","中国香港","0"
"29799BA","181","1","69.00","2016-02-02","2016-02-02","69.00","中国台湾","0"
"29800BA","75","1","639.90","2016-05-18","2016-05-18","639.90","新加坡","0"
"29801BA","76","1","289.88","2016-05-17","2016-05-17","289.88","新加坡","0"
"29802BA","155","1","288.90","2016-02-28","2016-02-28","288.90","中国台湾","0"
"29803BA","338","1","1437.90","2015-08-29","2015-08-29","1437.90","中国台湾","0"
"29804BA","302","1","4587.00","2015-10-04","2015-10-04","4587.00","中国台湾","0"
"29805BA","70","1","109.88","2016-05-23","2016-05-23","109.88","新加坡","0"
"29806BA","189","1","1418.90","2016-01-25","2016-01-25","1418.90","中国台湾","0"
"29807BA","146","1","288.90","2016-03-08","2016-03-08","288.90","中国台湾","0"
"29808BA","338","1","1677.90","2015-08-29","2015-08-29","1677.90","中国香港","0"
"29809BA","324","1","4398.00","2015-09-12","2015-09-12","4398.00","中国台湾","0"
"29810BA","152","1","1427.00","2016-03-02","2016-03-02","1427.00","中国台湾","0"
"29811BA","146","1","1466.90","2016-03-08","2016-03-08","1466.90","中国台湾","0"
"29812BA","333","1","289.88","2015-09-03","2015-09-03","289.88","中国香港","0"
"29813BA","325","1","88.98","2015-09-11","2015-09-11","88.98","中国香港","0"
"29814BA","24","1","920.00","2016-07-08","2016-07-08","920.00","新加坡","0"
"29815BA","332","1","1439.00","2015-09-04","2015-09-04","1439.00","中国台湾","0"
"29816BA","210","1","349.00","2016-01-04","2016-01-04","349.00","新加坡","0"
"29817BA","179","1","1407.00","2016-02-04","2016-02-04","1407.00","新加坡","0"
"29818BA","244","1","49.00","2015-12-01","2015-12-01","49.00","中国香港","0"
"29819BA","200","1","349.00","2016-01-14","2016-01-14","349.00","中国香港","0"
"29820BA","376","1","349.00","2015-07-22","2015-07-22","349.00","中国台湾","0"
"29821BA","361","1","49.00","2015-08-06","2015-08-06","49.00","中国台湾","0"
"29822BA","335","1","289.88","2015-09-01","2015-09-01","289.88","中国香港","0"
"29823BA","134","1","309.00","2016-03-20","2016-03-20","309.00","中国台湾","0"
"29824BA","261","1","639.90","2015-11-14","2015-11-14","639.90","新加坡","0"
"29825BA","126","1","1699.00","2016-03-28","2016-03-28","1699.00","中国台湾","0"
"29826BA","79","1","658.90","2016-05-14","2016-05-14","658.90","新加坡","0"
"29827BA","344","1","1199.00","2015-08-23","2015-08-23","1199.00","中国台湾","0"
"29828BA","346","1","420.00","2015-08-21","2015-08-21","420.00","新加坡","0"
"29829BA","77","1","3107.88","2016-05-16","2016-05-16","3107.88","新加坡","0"
"29830BA","195","1","287.90","2016-01-19","2016-01-19","287.90","中国香港","0"
"29831BA","46","1","1466.90","2016-06-16","2016-06-16","1466.90","中国台湾","0"
"29832BA","193","1","268.90","2016-01-21","2016-01-21","268.90","中国香港","0"
"29833BA","164","1","639.90","2016-02-19","2016-02-19","639.90","新加坡","0"
"29834BA","164","1","3439.00","2016-02-19","2016-02-19","3439.00","中国香港","0"
"29835BA","319","1","3628.00","2015-09-17","2015-09-17","3628.00","中国香港","0"
"29836BA","348","1","2158.90","2015-08-19","2015-08-19","2158.90","中国台湾","0"
"29837BA","250","1","658.90","2015-11-25","2015-11-25","658.90","新加坡","0"
"29838BA","43","1","3508.00","2016-06-19","2016-06-19","3508.00","中国台湾","0"
"29839BA","33","1","1727.00","2016-06-29","2016-06-29","1727.00","中国台湾","0"
"29840BA","380","1","269.89","2015-07-18","2015-07-18","269.89","中国台湾","0"
"29841BA","396","1","269.89","2015-07-02","2015-07-02","269.89","中国台湾","0"
"29842BA","351","1","288.89","2015-08-16","2015-08-16","288.89","中国台湾","0"
"29843BA","189","1","1478.90","2016-01-25","2016-01-25","1478.90","中国台湾","0"
"29844BA","208","1","287.90","2016-01-06","2016-01-06","287.90","中国香港","0"
"29845BA","89","1","308.88","2016-05-04","2016-05-04","308.88","新加坡","0"
"29846BA","279","1","258.98","2015-10-27","2015-10-27","258.98","中国香港","0"
"29847BA","283","1","3439.00","2015-10-23","2015-10-23","3439.00","中国香港","0"
"29848BA","83","1","1439.00","2016-05-10","2016-05-10","1439.00","中国台湾","0"
