customer_id,recency_days,frequency,monetary,cluster,cluster_name
29346BA,322,1,6197.0,0,沉睡客户
29347BA,196,1,3119.0,0,沉睡客户
29348BA,249,1,2619.0,0,沉睡客户
29349BA,8,1,2838.9,0,沉睡客户
29350BA,228,1,639.9,0,沉睡客户
29351BA,33,1,2638.0,0,沉睡客户
29352BA,361,1,1199.0,0,沉睡客户
29353BA,140,1,3619.0,0,沉睡客户
29354BA,95,1,2199.0,0,沉睡客户
29355BA,150,1,420.0,0,沉睡客户
29356BA,42,1,639.9,0,沉睡客户
29357BA,292,1,5818.0,0,沉睡客户
29358BA,154,1,1308.0,0,沉睡客户
29359BA,304,2,1496.0,0,沉睡客户
29360BA,301,2,1446.0,0,沉睡客户
29361BA,275,2,4726.0,0,沉睡客户
29362BA,259,2,88.0,0,沉睡客户
29363BA,258,2,1527.0,0,沉睡客户
29364BA,207,1,394.0,0,沉睡客户
29365BA,253,1,75.0,0,沉睡客户
29366BA,94,1,75.0,0,沉睡客户
29367BA,270,2,1746.0,0,沉睡客户
29368BA,229,1,114.9,0,沉睡客户
29369BA,225,2,347.8,0,沉睡客户
29370BA,19,1,375.0,0,沉睡客户
29371BA,303,1,75.0,0,沉睡客户
29372BA,238,1,375.0,0,沉睡客户
29373BA,244,2,307.9,0,沉睡客户
29374BA,234,2,1665.9,0,沉睡客户
29375BA,220,2,88.0,0,沉睡客户
29376BA,234,2,1746.9,0,沉睡客户
29377BA,237,2,1446.0,0,沉睡客户
29378BA,135,1,75.0,0,沉睡客户
29379BA,277,1,114.9,0,沉睡客户
29380BA,214,2,328.0,0,沉睡客户
29381BA,290,1,75.0,0,沉睡客户
29382BA,132,1,75.0,0,沉睡客户
29383BA,239,2,647.0,0,沉睡客户
29384BA,204,1,394.0,0,沉睡客户
29385BA,334,1,94.0,0,沉睡客户
29386BA,224,2,1665.9,0,沉睡客户
29387BA,234,2,88.0,0,沉睡客户
29388BA,174,1,75.0,0,沉睡客户
29389BA,329,1,394.0,0,沉睡客户
29390BA,254,1,94.0,0,沉睡客户
29391BA,236,2,88.0,0,沉睡客户
29392BA,233,2,4726.0,0,沉睡客户
29393BA,30,1,1418.9,0,沉睡客户
29394BA,250,1,1418.9,0,沉睡客户
29395BA,74,1,4398.0,0,沉睡客户
29396BA,315,1,4398.0,0,沉睡客户
29397BA,77,1,4398.0,0,沉睡客户
29398BA,26,1,594.0,0,沉睡客户
29399BA,107,1,94.0,0,沉睡客户
29400BA,177,1,4217.99,0,沉睡客户
29401BA,249,1,75.0,0,沉睡客户
29402BA,72,1,2838.9,0,沉睡客户
29403BA,291,1,5818.0,0,沉睡客户
29404BA,6,1,2838.9,0,沉睡客户
29405BA,237,1,94.0,0,沉睡客户
29406BA,135,1,2838.9,0,沉睡客户
29407BA,181,1,5818.0,0,沉睡客户
29408BA,308,1,2619.0,0,沉睡客户
29409BA,292,1,3119.0,0,沉睡客户
29410BA,329,1,2199.0,0,沉睡客户
29411BA,52,1,3977.0,0,沉睡客户
29412BA,198,1,2619.0,0,沉睡客户
29413BA,2,1,3439.0,0,沉睡客户
29414BA,323,1,375.0,0,沉睡客户
29415BA,147,1,259.0,0,沉睡客户
29416BA,118,1,1939.0,0,沉睡客户
29417BA,167,1,2838.99,0,沉睡客户
29418BA,67,1,1548.0,0,沉睡客户
29419BA,122,1,4638.0,0,沉睡客户
29420BA,280,1,1958.0,0,沉睡客户
29421BA,360,1,75.0,0,沉睡客户
29422BA,274,1,75.0,0,沉睡客户
29423BA,100,1,614.9,0,沉睡客户
29424BA,74,1,394.0,0,沉睡客户
29425BA,493,1,19.0,0,沉睡客户
29426BA,456,1,54.99,0,沉睡客户
29427BA,114,2,307.9,0,沉睡客户
29428BA,102,2,324.88,0,沉睡客户
29429BA,148,1,2878.8,0,沉睡客户
29430BA,224,1,1658.9,0,沉睡客户
29431BA,255,1,3439.0,0,沉睡客户
29432BA,239,1,3439.0,0,沉睡客户
29433BA,96,1,2838.9,0,沉睡客户
29434BA,244,1,3318.89,0,沉睡客户
29435BA,195,1,1699.0,0,沉睡客户
29436BA,362,1,75.0,0,沉睡客户
29437BA,432,1,54.99,0,沉睡客户
29438BA,100,1,240.0,0,沉睡客户
29439BA,109,2,324.88,0,沉睡客户
29440BA,235,1,75.0,0,沉睡客户
29441BA,354,1,75.0,0,沉睡客户
29442BA,450,1,54.99,0,沉睡客户
29443BA,116,1,1658.9,0,沉睡客户
29444BA,440,1,54.99,0,沉睡客户
29445BA,435,1,54.99,0,沉睡客户
29446BA,457,1,54.99,0,沉睡客户
29447BA,178,1,3439.0,0,沉睡客户
29448BA,102,2,324.88,0,沉睡客户
29449BA,214,1,114.9,0,沉睡客户
29450BA,463,1,19.0,0,沉睡客户
29451BA,189,1,1548.0,0,沉睡客户
29452BA,430,1,54.99,0,沉睡客户
29453BA,78,1,4638.0,0,沉睡客户
29454BA,185,1,4638.0,0,沉睡客户
29455BA,6,1,5818.0,0,沉睡客户
29456BA,265,1,2818.0,0,沉睡客户
29457BA,74,1,114.9,0,沉睡客户
29458BA,302,1,94.0,0,沉睡客户
29459BA,253,1,4638.0,0,沉睡客户
29460BA,109,2,2303.98,0,沉睡客户
29461BA,106,2,1462.98,0,沉睡客户
29462BA,357,1,94.0,0,沉睡客户
29463BA,246,1,4638.0,0,沉睡客户
29464BA,277,1,3439.0,0,沉睡客户
29465BA,99,1,5398.0,0,沉睡客户
29466BA,95,1,2619.0,0,沉睡客户
29467BA,105,2,324.88,0,沉睡客户
29468BA,113,2,324.88,0,沉睡客户
29469BA,436,1,54.99,0,沉睡客户
29470BA,116,2,1682.88,0,沉睡客户
29471BA,109,2,364.78,0,沉睡客户
29472BA,182,1,1847.9,0,沉睡客户
29473BA,98,2,624.88,0,沉睡客户
29474BA,120,2,324.88,0,沉睡客户
29475BA,229,1,4898.0,0,沉睡客户
29476BA,96,2,2862.97,0,沉睡客户
29477BA,106,1,2658.9,0,沉睡客户
29478BA,153,1,2658.9,0,沉睡客户
29479BA,211,1,2838.9,0,沉睡客户
29480BA,102,2,3443.88,0,沉睡客户
29481BA,96,2,324.88,0,沉睡客户
29482BA,203,1,2158.9,0,沉睡客户
29483BA,85,1,4747.0,0,沉睡客户
29484BA,324,1,3439.0,0,沉睡客户
29485BA,133,1,4398.0,0,沉睡客户
29486BA,234,1,1308.0,0,沉睡客户
29487BA,234,1,1518.0,0,沉睡客户
29488BA,405,1,54.99,0,沉睡客户
29489BA,409,1,54.99,0,沉睡客户
29490BA,36,2,1387.0,0,沉睡客户
29491BA,45,2,1665.9,0,沉睡客户
29492BA,34,2,1487.99,0,沉睡客户
29493BA,60,2,1465.0,0,沉睡客户
29494BA,32,2,628.0,0,沉睡客户
29495BA,198,1,1658.9,0,沉睡客户
29496BA,34,1,1548.0,0,沉睡客户
29497BA,66,1,1439.0,0,沉睡客户
29498BA,213,1,3439.0,0,沉睡客户
29499BA,295,1,4638.0,0,沉睡客户
29500BA,307,1,3439.0,0,沉睡客户
29501BA,6,1,3338.9,0,沉睡客户
29502BA,174,1,2658.9,0,沉睡客户
29503BA,329,1,1418.9,0,沉睡客户
29504BA,45,2,347.8,0,沉睡客户
29505BA,49,2,88.0,0,沉睡客户
29506BA,61,2,3636.0,0,沉睡客户
29507BA,53,2,1665.9,0,沉睡客户
29508BA,45,2,88.0,0,沉睡客户
29509BA,45,2,88.0,0,沉睡客户
29510BA,36,2,1746.9,0,沉睡客户
29511BA,45,2,1387.0,0,沉睡客户
29512BA,201,1,1418.9,0,沉睡客户
29513BA,59,2,1555.0,0,沉睡客户
29514BA,49,2,347.0,0,沉睡客户
29515BA,92,2,1645.9,0,沉睡客户
29516BA,133,1,649.0,0,沉睡客户
29517BA,275,1,5547.0,0,沉睡客户
29518BA,230,1,3848.0,0,沉睡客户
29519BA,226,2,4726.0,0,沉睡客户
29520BA,233,2,1387.0,0,沉睡客户
29521BA,211,2,1665.9,0,沉睡客户
29522BA,202,1,1466.9,0,沉睡客户
29523BA,364,1,75.0,0,沉睡客户
29524BA,179,1,240.0,0,沉睡客户
29525BA,418,1,54.99,0,沉睡客户
29526BA,154,1,1439.0,0,沉睡客户
29527BA,198,1,1548.0,0,沉睡客户
29528BA,22,1,4638.0,0,沉睡客户
29529BA,411,1,54.99,0,沉睡客户
29530BA,315,1,1658.9,0,沉睡客户
29531BA,94,1,3548.0,0,沉睡客户
29532BA,188,1,1368.0,0,沉睡客户
29533BA,211,1,69.0,0,沉睡客户
29534BA,208,1,3508.0,0,沉睡客户
29535BA,191,1,69.0,0,沉睡客户
29536BA,212,1,69.0,0,沉睡客户
29537BA,27,1,375.0,0,沉睡客户
29538BA,183,1,69.0,0,沉睡客户
29539BA,268,1,375.0,0,沉睡客户
29540BA,60,1,94.0,0,沉睡客户
29541BA,256,1,114.9,0,沉睡客户
29542BA,115,2,2303.98,0,沉睡客户
29543BA,180,1,75.0,0,沉睡客户
29544BA,406,1,54.99,0,沉睡客户
29545BA,402,1,54.99,0,沉睡客户
29546BA,327,1,3628.0,0,沉睡客户
29547BA,313,1,3439.0,0,沉睡客户
29548BA,101,2,364.78,0,沉睡客户
29549BA,141,1,2818.0,0,沉睡客户
29550BA,160,1,2658.9,0,沉睡客户
29551BA,311,1,3977.0,0,沉睡客户
29552BA,413,1,54.99,0,沉睡客户
29553BA,31,1,3439.0,0,沉睡客户
29554BA,288,1,1439.0,0,沉睡客户
29555BA,418,1,54.99,0,沉睡客户
29556BA,420,1,54.99,0,沉睡客户
29557BA,430,1,19.0,0,沉睡客户
29558BA,119,2,1462.98,0,沉睡客户
29559BA,9,1,3119.0,0,沉睡客户
29560BA,66,2,324.88,0,沉睡客户
29561BA,88,2,1682.88,0,沉睡客户
29562BA,92,2,324.88,0,沉睡客户
29563BA,62,2,2862.97,0,沉睡客户
29564BA,77,2,324.88,0,沉睡客户
29565BA,406,1,54.99,0,沉睡客户
29566BA,430,1,19.0,0,沉睡客户
29567BA,404,1,54.99,0,沉睡客户
29568BA,422,1,54.99,0,沉睡客户
29569BA,37,1,4638.0,0,沉睡客户
29570BA,427,1,54.99,0,沉睡客户
29571BA,428,1,19.0,0,沉睡客户
29572BA,419,1,54.99,0,沉睡客户
29573BA,418,1,54.99,0,沉睡客户
29574BA,426,1,54.99,0,沉睡客户
29575BA,409,1,54.99,0,沉睡客户
29576BA,415,1,54.99,0,沉睡客户
29577BA,399,1,54.99,0,沉睡客户
29578BA,453,1,19.0,0,沉睡客户
29579BA,419,1,54.99,0,沉睡客户
29580BA,401,1,54.99,0,沉睡客户
29581BA,433,1,19.0,0,沉睡客户
29582BA,337,1,1698.8,0,沉睡客户
29583BA,5,1,114.9,0,沉睡客户
29584BA,215,1,1698.8,0,沉睡客户
29585BA,248,1,1658.9,0,沉睡客户
29586BA,336,1,1548.0,0,沉睡客户
29587BA,224,1,4638.0,0,沉睡客户
29588BA,80,1,240.0,0,沉睡客户
29589BA,84,2,324.88,0,沉睡客户
29590BA,62,2,123.98,0,沉睡客户
29591BA,82,2,423.98,0,沉睡客户
29592BA,71,2,2303.98,0,沉睡客户
29593BA,70,2,324.88,0,沉睡客户
29594BA,79,2,324.88,0,沉睡客户
29595BA,83,2,1481.98,0,沉睡客户
29596BA,425,1,54.99,0,沉睡客户
29597BA,414,1,54.99,0,沉睡客户
29598BA,1119,1,129.0,0,沉睡客户
29599BA,1111,1,129.0,0,沉睡客户
29600BA,103,1,2838.9,0,沉睡客户
29601BA,115,1,639.9,0,沉睡客户
29602BA,172,1,69.0,0,沉睡客户
29603BA,174,1,1536.0,0,沉睡客户
29604BA,174,1,1427.0,0,沉睡客户
29605BA,161,1,328.8,0,沉睡客户
29606BA,168,1,1446.0,0,沉睡客户
29607BA,74,1,49.0,0,沉睡客户
29608BA,66,1,769.0,0,沉睡客户
29609BA,67,1,3728.0,0,沉睡客户
29610BA,59,1,368.0,0,沉睡客户
29611BA,37,1,1606.0,0,沉睡客户
29612BA,39,1,420.0,0,沉睡客户
29613BA,172,1,420.0,0,沉睡客户
29614BA,136,1,439.0,0,沉睡客户
29615BA,323,1,639.9,0,沉睡客户
29616BA,42,1,679.8,0,沉睡客户
29617BA,284,1,679.8,0,沉睡客户
29618BA,123,1,4735.0,0,沉睡客户
29619BA,150,1,4626.0,0,沉睡客户
29620BA,140,1,1468.99,0,沉睡客户
29621BA,104,1,3439.0,0,沉睡客户
29622BA,1123,1,129.0,0,沉睡客户
29623BA,408,1,19.0,0,沉睡客户
29624BA,207,1,2878.8,0,沉睡客户
29625BA,1118,1,129.0,0,沉睡客户
29626BA,1099,1,129.0,0,沉睡客户
29627BA,71,2,398.89,0,沉睡客户
29628BA,314,1,4898.0,0,沉睡客户
29629BA,86,1,2619.0,0,沉睡客户
29630BA,211,1,5818.0,0,沉睡客户
29631BA,256,1,3918.0,0,沉睡客户
29632BA,1099,1,129.0,0,沉睡客户
29633BA,1122,1,129.0,0,沉睡客户
29634BA,421,1,19.0,0,沉睡客户
29635BA,1109,1,129.0,0,沉睡客户
29636BA,82,2,5996.99,0,沉睡客户
29637BA,81,2,5996.99,0,沉睡客户
29638BA,63,2,1536.99,0,沉睡客户
29639BA,179,1,2838.9,0,沉睡客户
29640BA,202,1,2619.0,0,沉睡客户
29641BA,129,1,2818.0,0,沉睡客户
29642BA,70,2,218.89,0,沉睡客户
29643BA,149,1,2199.0,0,沉睡客户
29644BA,84,2,1645.99,0,沉睡客户
29645BA,362,1,2199.0,0,沉睡客户
29646BA,81,2,197.99,0,沉睡客户
29647BA,68,1,2619.0,0,沉睡客户
29648BA,171,1,5818.0,0,沉睡客户
29649BA,177,1,1699.0,0,沉睡客户
29650BA,30,1,5818.0,0,沉睡客户
29651BA,255,1,2638.0,0,沉睡客户
29652BA,318,1,2619.0,0,沉睡客户
29653BA,122,1,1918.9,0,沉睡客户
29654BA,201,1,6956.0,0,沉睡客户
29655BA,75,1,4707.0,0,沉睡客户
29656BA,45,1,2878.8,0,沉睡客户
29657BA,64,2,1756.89,0,沉睡客户
29658BA,209,1,2838.9,0,沉睡客户
29659BA,241,1,5818.0,0,沉睡客户
29660BA,185,1,240.0,0,沉睡客户
29661BA,2,1,1658.9,0,沉睡客户
29662BA,92,2,178.99,0,沉睡客户
29663BA,130,1,259.0,0,沉睡客户
29664BA,109,1,2199.0,0,沉睡客户
29665BA,133,1,3439.0,0,沉睡客户
29666BA,71,2,2996.99,0,沉睡客户
29667BA,70,2,398.89,0,沉睡客户
29668BA,18,1,240.0,0,沉睡客户
29669BA,201,1,3439.0,0,沉睡客户
29670BA,1109,1,129.0,0,沉睡客户
29671BA,130,1,3439.0,0,沉睡客户
29672BA,71,2,438.79,0,沉睡客户
29673BA,177,1,1939.0,0,沉睡客户
29674BA,256,1,614.9,0,沉睡客户
29675BA,307,1,240.0,0,沉睡客户
29676BA,110,1,240.0,0,沉睡客户
29677BA,177,1,75.0,0,沉睡客户
29678BA,62,1,1698.8,0,沉睡客户
29679BA,301,1,4638.0,0,沉睡客户
29680BA,366,1,540.0,0,沉睡客户
29681BA,36,1,240.0,0,沉睡客户
29682BA,339,1,3439.0,0,沉睡客户
29683BA,88,2,398.89,0,沉睡客户
29684BA,74,2,898.89,0,沉睡客户
29685BA,289,1,1658.9,0,沉睡客户
29686BA,246,1,240.0,0,沉睡客户
29687BA,1119,1,129.0,0,沉睡客户
29688BA,62,2,398.89,0,沉睡客户
29689BA,79,2,6105.99,0,沉睡客户
29690BA,84,2,398.89,0,沉睡客户
29691BA,87,2,1536.99,0,沉睡客户
29692BA,77,2,398.89,0,沉睡客户
29693BA,888,1,129.0,0,沉睡客户
29694BA,1097,1,129.0,0,沉睡客户
29695BA,162,1,3439.0,0,沉睡客户
29696BA,229,1,4638.0,0,沉睡客户
29697BA,16,1,1478.9,0,沉睡客户
29698BA,191,1,559.0,0,沉睡客户
29699BA,1077,1,129.0,0,沉睡客户
29700BA,184,1,3548.0,0,沉睡客户
29701BA,297,1,4747.0,0,沉睡客户
29702BA,1079,1,129.0,0,沉睡客户
29703BA,65,1,3439.0,0,沉睡客户
29704BA,150,1,1418.9,0,沉睡客户
29705BA,148,1,1658.9,0,沉睡客户
29706BA,47,1,2567.9,0,沉睡客户
29707BA,1,1,2567.9,0,沉睡客户
29708BA,38,1,368.0,0,沉睡客户
29709BA,366,1,3808.0,0,沉睡客户
29710BA,138,1,69.0,0,沉睡客户
29711BA,133,1,288.9,0,沉睡客户
29712BA,146,1,1468.99,0,沉睡客户
29713BA,150,1,1468.99,0,沉睡客户
29714BA,141,1,69.0,0,沉睡客户
29715BA,42,1,2187.9,0,沉睡客户
29716BA,60,1,49.0,0,沉睡客户
29717BA,53,1,368.0,0,沉睡客户
29718BA,53,1,49.0,0,沉睡客户
29719BA,52,1,308.8,0,沉睡客户
29720BA,41,1,268.9,0,沉睡客户
29721BA,263,1,639.9,0,沉睡客户
29722BA,40,1,268.9,0,沉睡客户
29723BA,54,1,268.9,0,沉睡客户
29724BA,221,1,420.0,0,沉睡客户
29725BA,326,1,5547.0,0,沉睡客户
29726BA,58,1,639.9,0,沉睡客户
29727BA,143,1,1427.0,0,沉睡客户
29728BA,136,1,309.0,0,沉睡客户
29729BA,151,1,679.8,0,沉睡客户
29730BA,149,1,588.9,0,沉睡客户
29731BA,111,1,3508.0,0,沉睡客户
29732BA,121,1,2826.99,0,沉睡客户
29733BA,34,1,349.0,0,沉睡客户
29734BA,52,1,1446.9,0,沉睡客户
29735BA,48,1,268.9,0,沉睡客户
29736BA,53,1,3968.0,0,沉睡客户
29737BA,214,1,3619.0,0,沉睡客户
29738BA,56,1,529.0,0,沉睡客户
29739BA,232,1,720.0,0,沉睡客户
29740BA,116,1,328.8,0,沉睡客户
29741BA,333,1,639.9,0,沉睡客户
29742BA,98,1,3808.0,0,沉睡客户
29743BA,113,1,4735.0,0,沉睡客户
29744BA,40,1,268.9,0,沉睡客户
29745BA,125,1,75.0,0,沉睡客户
29746BA,97,1,575.0,0,沉睡客户
29747BA,1090,1,129.0,0,沉睡客户
29748BA,313,1,4398.0,0,沉睡客户
29749BA,67,1,2598.99,0,沉睡客户
29750BA,352,1,1238.9,0,沉睡客户
29751BA,268,1,1199.0,0,沉睡客户
29752BA,48,1,75.0,0,沉睡客户
29753BA,81,1,259.0,0,沉睡客户
29754BA,48,1,4147.0,0,沉睡客户
29755BA,238,1,575.0,0,沉睡客户
29756BA,5,1,1698.8,0,沉睡客户
29757BA,59,1,1658.9,0,沉睡客户
29758BA,252,1,3439.0,0,沉睡客户
29759BA,131,1,94.0,0,沉睡客户
29760BA,259,1,75.0,0,沉睡客户
29761BA,318,1,1439.0,0,沉睡客户
29762BA,8,1,3439.0,0,沉睡客户
29763BA,87,1,240.0,0,沉睡客户
29764BA,51,1,268.9,0,沉睡客户
29765BA,373,1,1847.9,0,沉睡客户
29766BA,388,1,2826.99,0,沉睡客户
29767BA,336,1,2907.99,0,沉睡客户
29768BA,59,1,1698.8,0,沉睡客户
29769BA,119,1,3439.0,0,沉睡客户
29770BA,168,1,240.0,0,沉睡客户
29771BA,135,1,3439.0,0,沉睡客户
29772BA,245,1,540.0,0,沉睡客户
29773BA,894,1,129.0,0,沉睡客户
29774BA,314,1,1439.0,0,沉睡客户
29775BA,160,1,3439.0,0,沉睡客户
29776BA,268,1,1658.9,0,沉睡客户
29777BA,196,1,75.0,0,沉睡客户
29778BA,310,1,394.0,0,沉睡客户
29779BA,310,1,75.0,0,沉睡客户
29780BA,1077,1,129.0,0,沉睡客户
29781BA,244,1,1626.9,0,沉睡客户
29782BA,232,1,268.9,0,沉睡客户
29783BA,84,1,288.9,0,沉睡客户
29784BA,116,1,2707.98,0,沉睡客户
29785BA,107,1,2688.98,0,沉睡客户
29786BA,374,1,69.98,0,沉睡客户
29787BA,391,1,789.88,0,沉睡客户
29788BA,397,1,2688.98,0,沉睡客户
29789BA,104,1,69.98,0,沉睡客户
29790BA,98,1,2688.98,0,沉睡客户
29791BA,341,1,1368.98,0,沉睡客户
29792BA,116,1,289.88,0,沉睡客户
29793BA,328,1,2018.99,0,沉睡客户
29794BA,70,1,289.88,0,沉睡客户
29795BA,343,1,2268.98,0,沉睡客户
29796BA,219,1,49.0,0,沉睡客户
29797BA,77,1,109.88,0,沉睡客户
29798BA,343,1,5887.98,0,沉睡客户
29799BA,181,1,69.0,0,沉睡客户
29800BA,75,1,639.9,0,沉睡客户
29801BA,76,1,289.88,0,沉睡客户
29802BA,155,1,288.9,0,沉睡客户
29803BA,338,1,1437.9,0,沉睡客户
29804BA,302,1,4587.0,0,沉睡客户
29805BA,70,1,109.88,0,沉睡客户
29806BA,189,1,1418.9,0,沉睡客户
29807BA,146,1,288.9,0,沉睡客户
29808BA,338,1,1677.9,0,沉睡客户
29809BA,324,1,4398.0,0,沉睡客户
29810BA,152,1,1427.0,0,沉睡客户
29811BA,146,1,1466.9,0,沉睡客户
29812BA,333,1,289.88,0,沉睡客户
29813BA,325,1,88.98,0,沉睡客户
29814BA,24,1,920.0,0,沉睡客户
29815BA,332,1,1439.0,0,沉睡客户
29816BA,210,1,349.0,0,沉睡客户
29817BA,179,1,1407.0,0,沉睡客户
29818BA,244,1,49.0,0,沉睡客户
29819BA,200,1,349.0,0,沉睡客户
29820BA,376,1,349.0,0,沉睡客户
29821BA,361,1,49.0,0,沉睡客户
29822BA,335,1,289.88,0,沉睡客户
29823BA,134,1,309.0,0,沉睡客户
29824BA,261,1,639.9,0,沉睡客户
29825BA,126,1,1699.0,0,沉睡客户
29826BA,79,1,658.9,0,沉睡客户
29827BA,344,1,1199.0,0,沉睡客户
29828BA,346,1,420.0,0,沉睡客户
29829BA,77,1,3107.88,0,沉睡客户
29830BA,195,1,287.9,0,沉睡客户
29831BA,46,1,1466.9,0,沉睡客户
29832BA,193,1,268.9,0,沉睡客户
29833BA,164,1,639.9,0,沉睡客户
29834BA,164,1,3439.0,0,沉睡客户
29835BA,319,1,3628.0,0,沉睡客户
29836BA,348,1,2158.9,0,沉睡客户
29837BA,250,1,658.9,0,沉睡客户
29838BA,43,1,3508.0,0,沉睡客户
29839BA,33,1,1727.0,0,沉睡客户
29840BA,380,1,269.89,0,沉睡客户
29841BA,396,1,269.89,0,沉睡客户
29842BA,351,1,288.89,0,沉睡客户
29843BA,189,1,1478.9,0,沉睡客户
29844BA,208,1,287.9,0,沉睡客户
29845BA,89,1,308.88,0,沉睡客户
29846BA,279,1,258.98,0,沉睡客户
29847BA,283,1,3439.0,0,沉睡客户
29848BA,83,1,1439.0,0,沉睡客户
29849BA,312,1,4638.0,0,沉睡客户
29850BA,57,1,639.9,0,沉睡客户
29851BA,82,1,1658.9,0,沉睡客户
29852BA,6,1,4638.0,0,沉睡客户
29853BA,171,1,240.0,0,沉睡客户
29854BA,72,1,240.0,0,沉睡客户
29855BA,204,1,439.0,0,沉睡客户
29856BA,340,1,1817.9,0,沉睡客户
29857BA,318,1,420.0,0,沉睡客户
29858BA,348,1,1658.9,0,沉睡客户
29859BA,66,1,259.0,0,沉睡客户
29860BA,322,1,269.89,0,沉睡客户
29861BA,244,1,658.9,0,沉睡客户
29862BA,316,1,1658.9,0,沉睡客户
29863BA,215,1,3439.0,0,沉睡客户
29864BA,204,1,4638.0,0,沉睡客户
29865BA,225,1,1139.9,0,沉睡客户
29866BA,88,1,109.88,0,沉睡客户
29867BA,57,1,1647.88,0,沉睡客户
29868BA,225,1,3439.0,0,沉睡客户
29869BA,93,1,4638.0,0,沉睡客户
29870BA,83,1,639.9,0,沉睡客户
29871BA,308,1,2078.0,0,沉睡客户
29872BA,296,1,639.9,0,沉睡客户
29873BA,140,1,288.9,0,沉睡客户
29874BA,129,1,1778.0,0,沉睡客户
29875BA,58,1,178.98,0,沉睡客户
29876BA,88,1,3439.0,0,沉睡客户
29877BA,125,1,1466.9,0,沉睡客户
29878BA,321,1,639.9,0,沉睡客户
29879BA,193,1,1939.0,0,沉睡客户
29880BA,292,1,289.88,0,沉睡客户
29881BA,39,1,609.0,0,沉睡客户
29882BA,40,1,69.0,0,沉睡客户
29883BA,39,1,1368.0,0,沉睡客户
29884BA,42,1,1508.0,0,沉睡客户
29885BA,241,1,368.99,0,沉睡客户
29886BA,236,1,269.89,0,沉睡客户
29887BA,207,1,1407.99,0,沉睡客户
29888BA,175,1,309.79,0,沉睡客户
29889BA,122,1,269.89,0,沉睡客户
29890BA,98,1,389.89,0,沉睡客户
29891BA,78,1,269.89,0,沉睡客户
29892BA,37,1,49.99,0,沉睡客户
29893BA,43,1,68.99,0,沉睡客户
29894BA,397,1,281.89,0,沉睡客户
29895BA,324,1,1679.79,0,沉睡客户
29896BA,324,1,361.99,0,沉睡客户
29897BA,216,1,61.99,0,沉睡客户
29898BA,202,1,1419.99,0,沉睡客户
29899BA,179,1,2900.89,0,沉睡客户
29900BA,171,1,1681.88,0,沉睡客户
29901BA,293,1,68.99,0,沉睡客户
29902BA,44,1,289.88,0,沉睡客户
29903BA,292,1,1647.88,0,沉睡客户
29904BA,282,1,5887.98,0,沉睡客户
29905BA,289,1,1427.98,0,沉睡客户
29906BA,123,1,1468.99,0,沉睡客户
29907BA,84,1,639.9,0,沉睡客户
29908BA,269,1,2097.9,0,沉睡客户
29909BA,43,1,2167.0,0,沉睡客户
29910BA,96,1,2517.9,0,沉睡客户
29911BA,139,1,309.0,0,沉睡客户
29912BA,138,1,1665.9,0,沉睡客户
29913BA,119,1,828.8,0,沉睡客户
29914BA,121,1,4298.0,0,沉睡客户
29915BA,103,1,108.9,0,沉睡客户
29916BA,45,1,2908.88,0,沉睡客户
29917BA,94,1,69.0,0,沉睡客户
29918BA,249,1,178.98,0,沉睡客户
29919BA,47,1,1368.98,0,沉睡客户
29920BA,51,1,289.88,0,沉睡客户
29921BA,256,1,289.88,0,沉睡客户
29922BA,285,1,1627.89,0,沉睡客户
29923BA,183,1,349.0,0,沉睡客户
29924BA,307,1,5497.0,0,沉睡客户
29925BA,339,1,4956.0,0,沉睡客户
29926BA,225,1,240.0,0,沉睡客户
29927BA,100,1,69.0,0,沉睡客户
29928BA,97,1,1466.9,0,沉睡客户
29929BA,246,1,308.88,0,沉睡客户
29930BA,111,1,108.9,0,沉睡客户
29931BA,350,1,288.9,0,沉睡客户
29932BA,23,1,1439.0,0,沉睡客户
29933BA,41,1,1658.9,0,沉睡客户
29934BA,171,1,420.0,0,沉睡客户
29935BA,292,1,639.9,0,沉睡客户
29936BA,106,1,639.9,0,沉睡客户
29937BA,38,1,639.9,0,沉睡客户
29938BA,1076,1,129.0,0,沉睡客户
29939BA,64,2,5996.99,0,沉睡客户
29940BA,90,2,478.99,0,沉睡客户
29941BA,83,2,398.89,0,沉睡客户
29942BA,163,1,4898.0,0,沉睡客户
29943BA,102,1,1658.9,0,沉睡客户
29944BA,98,1,2199.0,0,沉睡客户
29945BA,306,1,1638.0,0,沉睡客户
29946BA,77,1,1418.9,0,沉睡客户
29947BA,318,1,420.0,0,沉睡客户
29948BA,36,1,1199.0,0,沉睡客户
29949BA,155,1,49.0,0,沉睡客户
29950BA,312,1,1199.0,0,沉睡客户
29951BA,303,1,5818.0,0,沉睡客户
29952BA,68,1,3619.0,0,沉睡客户
29953BA,173,1,2018.99,0,沉睡客户
29954BA,70,1,529.0,0,沉睡客户
29955BA,47,1,420.0,0,沉睡客户
29956BA,156,1,2638.9,0,沉睡客户
29957BA,226,1,720.0,0,沉睡客户
29958BA,317,1,5725.0,0,沉睡客户
29959BA,201,1,1418.9,0,沉睡客户
29960BA,294,1,1718.9,0,沉睡客户
29961BA,263,1,1418.9,0,沉睡客户
29962BA,219,1,3728.0,0,沉睡客户
29963BA,364,1,459.9,0,沉睡客户
29964BA,285,1,19.0,0,沉睡客户
29965BA,246,1,2774.9,0,沉睡客户
